what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409253335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409253357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409255416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409286921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515409296523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409301643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409301847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515409324729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409327072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409327291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409374348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409378817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409415507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409440313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409442617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409443534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409444232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409507920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515409523778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409546147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409609346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409651424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409653416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409653480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409654736
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515409655552
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1515409657337
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1515579680809
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1515579680810
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1515579680810
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1515579680827
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1515579680827
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1515579680828
